Content
"Orphans of Genocide   Franois Mardirossian With Filial and Musical Love to Armenia   Russian church of Lori province to be reconstructed with state funds   It is proposed to apply partial cash rebate of investments in the sphere of film production   Ambassador Kvien enjoyed her visit to the Matenadaran   Chronicles of Aurora Showcased in the Matenadaran    Azerbaijani folksingers against one Armenian Ashugh   Last year renovation works were completed in  schools and  kindergartensZhanna Andreasyan   Special Report on the damages and threats to the Armenian Cultural Heritage as a result ot Armenophobic Policies of Azerbaijan   The third female conductor announced the start of a career,"
"Emma Melikyan Dancing and Choreographing in Spain   New Childrens Book Series Growing Up Proud Celebrates Armenian Culture and Tradition   Armenian pianists win top prizes at Chopin International Piano Competition in Hartford   Culture is the DNA of your country and is your visa to cross bordersAndrea Wiktorin   Armenia has a lot of competitive advantages not the least of which is its creative and hardworking peopleDominique De Villepin   Andrea Wiktorin congratulated the Mayor of Ijevan on the selection of Ijevan culture strategy for EU financing   Auroras Sunrise based on the Zoryan Institutes Oral History Archives is Cleaning Up in the International Film Festival Circuit   EU awards  to Ijevan to implement cultural strategy   The start of cooperation between Tbilisi and Yerevan opera theaters is given   Georgia is Hard to Imagine without Armenian Rich Culture Newly Appointed Ambassador of Georgia to Alen Simonyan,"
"Charles Aznavours statue expected to be installed in the center of Yerevans France Square   NAASR to Host Talk on New Translation of Tehlirians Memoir   The Armenian Genocide is the first issue as a historical responsibility Father Khazhak Archbishop Parsamyan   Armenian author shortlisted for European Union Literature Prize   Due to the closure of the Berdzor corridor the writers living in Armenia organized a remote farewell for Vardan Hakobyan   Ambassador Kvien visits Cafesjian Center for the Arts   Armenian church in Vakifli damaged in new Turkey earthquake   Azerbaijani embassies visit all festivals and offer to sponsor   Tahar Rahim is set to play Charles Aznavour in MONSIEUR AZNAVOUR   Our compatriot musicians shining on international platforms value the Armenian stage,"
"ArtistPainter Marine Zuloyans Works to Go on Exhibit in Seattle   Karin Poghosyan brilliantly introduces Folk Themes at Carnegie Hall   Nikola Aznavour Preparing for the events dedicated to the th anniversary of Charles Aznavour is an exceptionally important direction for us   The Ceramic Museum Showroom will provide a platform for local artists to showcase their talents   Whose fault was it that the concert of the Moscow Nzhdeh dance group was disrupted   Mutafian Delivers History Lesson on Armenian Connection to Jerusalem   The Miracle Worker When consciousness becomes a tool   The power of love never fades   Anoushka Star of Egyptian Music and Film   Arent you ashamed world What do you want from this nation The artist created on the theme of Berdzor Corridor,"
"New Jerusalem Armenian Quarter Museum ReOpens   Hrair Hawk Khatcherian to Present New Book Artsakh The Photographers Eye   I was deeply saddened to learn about the death of Vakhtang Kikabidze Nikol Pashinyan sent a condolence message   Vakhtang Kikabidze Georgian film actor and pop singer has died at the age of  Photo series video   Ada Aznavour is  years old Video   Russian writers have joined the call to unblock Artsakh   AGBU Supports Independent Armenian Cinema with Global Armenians in Film Series   I am calling on all influential people and organizations in the cultural or other domains of public life around the world Sergey Smbatyan   We Must Save  Armenians of Artsakh  Over  top French celebrities scholars sign calltoaction   Ratification of Agreement to Give Opportunity to Have CrossBorder Cooperation and to Popularise Armenian Culture on European Big Area Artur Martirosyan,"
"Birth of Vahagn in  Languages   Jivan Avetisyan Wants to Bring Story of Artsakh to the World   Ambassador John Gallagher hosts UK participant in Junior Eurovision Song Contest in Armenia   Celine Dion postpones tour dates as she reveals incurable health condition   Antoine Bordier Armenia Inspired Me to Publish My First Book   Lecture Concert  Exhibition dedicated to Lazar Saryan and Martiros Saryan   Armenian American Museum Announces Phase One Construction Completion   Mercedes  Zaruhi tackles the Soviet Armenian experience with Nora Armani   STARMUS will have a more lasting and quality impact on the fields of science culture and education   Sisak Gabrielyan and Eliso Bolkvadze Sign a Joint Memorandum,"
"Arman Shirali Nejad and Arad Entezar making an IranianArmenian cooperative performance   Serj Tankian Armenians Are Defending Their Homeland From a Brutal PutinBacked Autocrats Army Why Wont the World Help   Auroras Sunrise the story of forgotten genocide survivor turned silent Hollywood film star and philanthropist has won the th APSA for Best Animated Film   Maestro Konstantin Petrossian named Honored Artist of Armenia   Armenia Honors Charents in Frankfurt   Essa Altounian Pop Star Behind Noahs Ark Musical Takes France by Storm   If Ohan Durian had another statue think of it as not Ohan Durians statue Photos video   Armenia rejoins Creative Europe programme   Nora Armani Honored with Lifetime Achievement Award at Alexandria Film Festival   LA Times Lists Armenian Genocide Film Auroras Sunrise as Top  Mustsee Films at  Animation is FILM Festival,"
"Video shows destruction of Armenian cultural heritage in Azerioccupied Artsakh territories   The results of the Starmus  science and art festival summerized at Government   A Sound Library for the Ages Zach Asdourian and Anas Gyulbudaghyan of Discotchari   Remembering Aram Bakshian   Concertexhibition dedicated to Lazar Saryan and Martiros Saryan in London   Michael Goorjians Amerikatsi Art Film Wryly Presents Message of Hope   Silent Angel by Antonia Arslan Presented at Prelacy   Nikol Pashinyans congratulatory message to conductor composer Loris Tjeknavorian   The world said nothing they had oil Cher calls for action against Azerbaijan   Eurovision Armenias Rosa Linn releases new video for Snap Video,"
"Prominent Canadians and Scholars Request Snap Meeting with Prime Minister J Trudeau to Discuss Canadas Action Plan to Address Azerbaijans Acts of Aggression Against Armenia   Eifman Ballet of St Petersburg performed on tour in Yerevan   CYLAND MediaArtLab presents the CYFEST International Media Art Festival   Caucasus Heritage Watch Continues to Monitor Ongoing Destruction of Monuments   Beyond the Theater Curtain Recollections of an Icon   The th Yerevan International Shakespeare Theater Festival is starting   Azerbaijan is waging an intense cultural war against usCoordinator of St Hakobavank renovation project    countries will Spin The Magic at th Junior Eurovision Song Contest   ARTsakh Arts and Cultural Foundation to present theatrical release of Jivan Avetisyans Gate to Heaven   The intentional destruction of cultural heritage sites by Azerbaijan is a challenge not only to Armenia but to the whole of mankind,"
"Ian Gillan draws attention to constant bulling of Armenia by neighbors   Starmus Festival Board condemns Azerbaijans unprovoked and unjustifiable attack on Armenia   Caucasus Heritage Watch Report Shows NearTotal Erasure of Armenian Heritage Sites   Armenia is a tiny country lacking any oil or gas or substantial wealth an island of Christianity and democracy surrounded on all sides by despotic dictatorships  Brian May on Azerbaijani aggression   Without being immodest we have a lot to be proud of in our country Stone Age samples shoes and cutters are displayed   After all any madness ends one day Andrey Makarevich   Armenia Rocks  Brian May shares impressions   Such a great combination of Armenian and British talent on the stage of Starmus VI Armenia Ambassador Gallagher   Appeal to the Armenian community Filmmakers R Gudiguian V Toranian and actor S Abkarian  to help Armenia   The Mother Cathedral has been thoroughly renovated from the foundations to the cross of the dome Reverend Mushegh,"
"Brian May performs in the Another World concert program within the framework of the STARMUS VI festival at the K Demirchyan Sports and Concerts Complex of Yerevan Photos   When looking at the Earth from space it is as if all humanity is on one ship Diane Ackerman   It is difficult for my generation to understand todays music Brian May   Stephen Hawking Medal to Brian May   SvenErik Rise Creating His Own Armenia in Norway   Tony Iommi congratulated the birthday of Deep Purples Ian Gillan by posting a picture when both of them visited Armenia   The European Foundation for Support of Culture offers great opportunities in the field of classical music   Brian May Im excited to be visiting Armenia soon for the first time   The threat of destruction of Armenian cultural heritage in NagornoKarabakh   Those who remained inside the real Club The precarious Armenian Citizens of the early Turkish Republican years,"
"Othello is back with the asterisk   Brian May will visit Armenia for the first time to Rock at the STARMUS VI International Festival   Remarkable episodes about Parajanovs Karabakh collage   Three artists from Armenia will travel to Brussels for their creative residency   EU rolls out new  million mobility scheme for artists and cultural professionals   Memories of a Maestro How the Sergei Parajanov Museum came to be   I am Armenian in spirit A black pianist happened to hear Komitas and fell in love with his art   Motherland documentary feature film premieres with a standing ovation   The largest Armenian summer festival in Europe takes over London   The interlocutors exchanged ideas regarding the trends and perspectives of cinematography development,"
"World cinema classic Costa Gavras visited the Cinema House   It is under the jurisdiction of UNESCO French Ambassador to Armenia about endangered monuments of Artsakh   You mentioned  important factors of the best festival but you forgot to mention the fourth one good brandy Terry George   We know very well the importance of cultural heritage in this region Anne Louyot   STARMUS VI a new opportunity to develop scientific tourism in Armenia   Museum of Illusions in Gyumri It is the only one in Armenia Photos   Cinema has the potential to provide positive changes Jennifer McAndrew   Hovhannes Mkrtich or Kanach Zham Armenian Church of Shushi was completely destroyed by the Azerbaijanis   Simon Abkarian Continues to Stand Out in the French Theater    Aurora Prize Ceremony to Take Place in Venice in October,"
"The centuriesold ArmenianGeorgian relations especially the cultural ties are continuous Sisak Gabrielyan   I am very excited to be in Armenia because this is Charless homeland ZAZ   Organization process of STARMUS VI festival was discussed   Street named after Sergei Parajanov inaugurated in Tbilisi   Estonian writer Armin Komgi explores his Armenian roots   French cinema giant JeanLouis Trintignant dies aged    The th Golden Apricot will launch with Amerikatsi by Michael Goorjian   Zoryan Institutes Oral History Testimony of Armenian Genocide Survivor Comes to Life on the Big Screen Through Animated Documentary   Stay with the light we will meet soon  yearold Alex Gevorgyan presents his Lus A debut album and gives concert for audience   Recording Remembering and Preserving History and Monuments of Karabakh,"
"Armenian actor Rafael Kotanjyan dies aged    Shushan Petrosyan Artsakh is one of the states of Armenia Lets return Artsakh completely to its former borders and then move on to Greater Armenia   Letters from Aram   Budgetary Allocations of Spheres of Science Education Culture Sports Diaspora Youth and Information for  Are Discussed   Oscar Winning director Terry George will be president of the Golden Apricot th Yerevan IFF jury   Politics is temporary but Tchaikovsky and Khachaturian are eternal values Armen Smbatyan   US State Department Documents Destruction of Armenian Religious Heritage by Azerbaijan in a New Report   The working group set up by the Ministry of Culture of Azerbaijan which works to erase the traces of Armenianness also expresses hatred Yeghishe Kirakosyan   AGBU and Matenadaran Launch a Publication on Ancient Armenian Manuscript of Artsakh   Ucom Provided the Komitas MuseumInstitute with HighSpeed Internet,"
"Charles Aznavours Monument Opening Ceremony in Varna   AGBU and Matenadaran Launch a Publication in Support of Preserving Artsakh Manuscript Heritage   Multinational tribute to Alexander Arutiunian in London   Pierre Koulak Acting with Great French Film Stars   Photojournalist Documents Artsakh Home Front   Assembly To Honor Distinguished Professors Hovannisian Papazian  Amb Hachigian   Artsakh lives A big cultural festival starts in Artsakh   Eurovision  Representatives of Armenia and Estonia perform an Armenian song   Union of Film Professionals of Armenia get new sound equipment   Armenian khachkar inaugurated at Peace Palace in The Hague within the framework of Pashinyans visit Video photos,"
"Eurovision  Armenias Rosa Linn qualified for Grand Final Video   First semifinal of Eurovision  tonight Armenias Rosa Linn performs th Video   Warhols Marilyn Monroe painting sold for recordbreaking m   Under the spell of Ararat  Treasures from ancient Armenia exhibition at the Drents Museum in the Netherlands   Restored thcentury Armenian church reopens in Diyarbakir   On the situation around the Armenian Genocide Memorial in Cologne   Just as at the  Site of Memory in Istanbul so too in Yerevan Hrant Dink will be the narrator and the guide telling his own story   Armenia to host Sons of Apollo Rick Wakeman Serj Tankian for Starmus VI festival   Led Zeppelin Symphonic  Cent and Zaz to perform in Armenia   We strongly condemn the acts of vandalism and desecration of the St Harutyun Church in the city of Hadrut fallen under the control of Azerbaijan,"
"Khachkar in memory of the victims of the Armenian Genocide in Brussels desecrated by the Grey Wolves   Zabelle Panosian WWI Era Armenian Singing Star Remembered in New Book and CD Reissue   RA NA Vice President Hakob Arshakyan Takes Part in Opening of Statue to Alexander Pushkin   I am not Garanyan my connection with Armenia is only in my heart Garou is in Yerevan   In the st century Azerbaijan is not approaching civilization but continues vandalism and savagery Primate of the Artsakh Diocese of the Armenian Apostolic Church   Armenian National Institute Augments Armenian Genocide Instructional Materials on its Website   Ani Hovannisian Shows Hidden Map Documentary Speaks in UK Parliament   Armenian National Institute Website Now Includes  Armenian Genocide Memorials   American Corners in Armenia Celebrate the th Reading Marathon   European Parliament Strongly Condemns Azerbaijans Destruction of Armenian Heritage,"
"Forum of Arts Charles Aznavour officially inaugurated in Montignyle Bretonneux France   Armenian National Institute Website Now Includes  Official Records Affirming the Armenian Genocide   Karen Shakhgaldyan Our profession is a great opportunity to understand the world and to make yourself better   Sinclair Lecture Reveals Interconnectedness of Medieval Armenia   New Exhibits Unveiled on Armenian Cartography and the Art of the Khachkar   It is enough Azerbaijan commits cultural genocide against Armenian cultural heritage the world will not be silent Speeches condemning Azerbaijan and resolution in the European Parliament   Pashinyan pays homage to the memory of Charles Aznavour Photos video   The film Its Spring  will premiere in the United States the movie will be presented in American cinemas   The Azerbaijani state policy has one ultimate purpose to distort and annihilate the Armenian historicalcultural heritage present in the occupied territories of the Artsakh Republic   Japanese duduk player Yasutaka Tarumi honored with diploma for popularizing Armenian music,"
"Pashinyan accompanied by his wife visits The Secret of the Earth Artashat at the Crossroads of Cultures exhibition   Composer Tatev Amiryans compositions will be performed at Carnegie Hall   Congressman Adam Schif Visits Construction Site   They continue destroying the souls of their victims and parts of world heritage of immeasurable value Providence   We consider the offer of the visit of the UNESCO delegation to Yerevan and Baku exclusively within the framework of the abovementioned mission proposed by the DirectorGeneral of the UNESCO   Supervisor Kathryn Barger Visits Armenian American Museum Construction Site   This policy of destruction and distortion of the identity of the Armenian historical and cultural heritage and religious sanctuaries contradicts Azerbaijans statements on achieving reconciliation in the region   The exhibition of Armenian artist Kristina Oganezz will open in Los Angeles   Fountain Memorial to Armenian Painter Gorky Damaged in Turkey   Senator Anthony J Portantino Visits Armenian American Museum Construction Site,"
"Our neighbors appealed to UNESCO claiming that we took their carpets Founder of Shushi Carpet Museum   A Turk cannot be a friend of an Armenian because theyve considered us an archenemy from the beginning Gagik Ginosyan   Armenian Heritage Presented at Moscows Musical Folklore of the Peoples of the Commonwealth of Independent States Exhibition   Tsarukyan says at the highest point and at what highest point will he place the statue of Jesus  Yerevans Armenias Urban Development PhD   The American Good Samaritans New Film Relates Story of American Help to Armenians during Genocide   Museum Trustee Levon Saryan Wins Two Awards at Florida United Numismatists Coin Show   The Gates of Chesar   If Rubinyan says tomorrow that the genocide should be renounced will Aliyev and Erdogan be to blame for Tankian Animator   Unique Works by the great Medieval architect sculptor Momik in Vayots Dzor Marz   Armenian poet Razmik Davoyan dies aged,"
"The Common Reader The Case of William Saroyan   Azerbaijan trying to cover up cases of vandalism Armenian Embassy in Greece reacts to Bakus propaganda   Armenia to host th Eurovision Song Contest in    Junior Eurovision  winner Armenias Malena with Qami Qami Video   Zohrab Center Presents New Book on Russian Press Coverage of Karabakh Conflict   Directorial Visionary Rouben Mamoulian Highlighted on Eve of th Anniversary   Aivazovsky Painting Fetches  Million at Christies    Prominent Armenian Leaders Join Acclaimed Producers of Motherland Documentary Feature Film about Artsakh  Armenia   CHW welcomes the decision of the International Court of Justice to indicate provisional measures for the protection of Armenian cultural heritage in NagornoKarabakh   Armenia movie wins gold at Tokyo Film Awards,"
"Armenian religious heritage sites in Turkey remain under threat US report says   Nora Armanis joyous return to the stage   Pashinyan participates in Vano Siradeghyans requiem ceremony Photos   Francis Kurkdjian Talent Behind Baccarat Rouge  Is New Dior Master Perfumer   Want to Try Zhengyalov Hatz in Downtown Washington DC Video   Armenias former Interior Minister Vano Siradeghyan to be laid to rest on December    Innovating Armenian Enterprise Victor Zarougian and Judy Saryan Integrate Art and Agriculture in the Homeland   Frat Gll Writing on Armenians Real and in Fiction   The film Come Back about the day war actively participates in international film festivals   Three Armenian cities receive  EUR grants to develop Cultural Development Strategies,"
"Middle East Classical Music Academy in Dubai Made the Dreams of Many Young Musicians Come True   Tufts University Art Galleries presents Connecting Threads  Survivor Objects   Promise Armenian Film Foundation Collaborate in Support of Film and Photography at UCLA   Filmmaker Mirzoyan Documents Spiritual Solitude with Authentic Hermit   Armenian believers have not been able to enter Dadivank since May   Artsakhs Storyteller  Jivan Avetisyans Gate to Heaven Premieres in Washington   Armenian soprano Man Galoyan wins second prize at Operalia  world opera competition   Intent to Destroy Armenian Genocide documentary wins award at RUSDOCFILMFEST in New York   Veronique Tamaccio The Armenian Influence Was Definitely Strong at Home   Grand Duke Georgy Romanov visits Armenian Genocide MuseumInstitute,"
"BBC Music Magazine explores the enduring influence of Komitas   Varoujans work on the recognition of the Armenian Genocide by US President Biden is undeniable   Ambassador Tracy stopped by this weekend to enjoy Martiros Saryans paintings on display   Armenian Museum of America partners with TUMO Center for online concert   Kristapor A Najarian I Love Everything That is Good and Sincere   Armenias former Interior Minister Vano Siradeghyan dies aged    For CanadianIranian filmmakers Armenia is a wonderful place to develop independent cinema   A woman evacuated the ores of the Shushi museum under bombardment alone   The mention of khachkars in the PACE resolution is a success but the words Ghazanchi and Shusha ruin it We are taking steps to clean up those mistakes Minister of Education and Science of Artsakh   The Armenian who created powerful heroes the filmtribute to Karlen Nurijanyan father of Vahagn Vishapakagh and Hayk Nahapet,"
"Silverworks by IranianArmenian artisans on show in Tehran   Virtual tour of Armenian Genocide MuseumInstitute launched   Winners of th Golden Apricot International Film Festival announced   La Sapienza University of Rome to offer Armenology classes   Hovhannes Tumanyans bust to be installed in Sant Andrea Park next to Italian Presidential Palace in Rome   Exhibition of unique works of Armenian art opens at Italian Presidential Palace Quirinal   Charles Aznavour Concert Hall opens at Clamart Conservatory   The th Golden Apricot International Film Festival kicked off   Live now Tomorrow who knows Three years without Charles Aznavour   Cornell Mundruzo  Golden Apricot  Jury President,"
"The Armenian State Symphony Orchestra to Open th Concert Season With the ARMENIA International Music Festival   PM Pashinyan offers condolences over the passing of singer Hayko   Oscars  Armenia selects Should the Wind Drop for International Feature Film   Armenian singer songwriter Hayko dies aged    thcentury Armenian paintings return to Windsor Castle after  years   Report on Azerbaijans violation of Armenians religious rights in Artsakh submitted to UN Special Rapporteurs   The screening of the film Solomons Songs took place in Stepanakert   The  International Hrant Dink Award goes to Canan Arn from Turkey and Maria Ressa from Philipines   Jivan Avetisyans Gate To Heaven to premiere at Alex Theatre in Los Angeles   Our culture has been ravaged in Western Armenia for  years Raffi Kortoshian,"
"Our concern is greatly amplified by the wellsubstantiated reports of the systematic erasure of Armenian historical sites of world heritage significance in Djulfa Nakhichevan and elsewhere in Azerbaijan   Tigranakert is in danger Azerbaijan has not found the mechanism to Azerify it Hamlet Petrosyan   Azerbaijan demolishes Armenian cemeteries and uses the gravestones as building material Human Rights Defender of Artsakh   Pope Francis will open a church in Yerevan   Tbilisi street named after renowned filmmaker Sergei Parajanov   Iconic French New Wave actor JeanPaul Belmondo dies aged    The fate of Shushis carpets is uncertain the governments of Armenia and Artsakh are silent   Ambassador Tracy was delighted to visit Hovhannes Tumanyans birthplace   Artist Ani Khodaverdian Empowers Educates and Inspires through Telo Jan   Hovsep Joseph Bedrosian Master Zourna Player,"
"Discovering Armenian Architecture in the Province of Sepastia   The paintings of Artsakh artists will be exhibited in Stepanakert   Cultural Genocide in International Law A Case Study of Artsakh Nagorno Karabakh   Armenian State Symphony Orchestra and violin virtuoso Sergey Khachatryan to perform at InClassica Festival in Dubai   Armenias Saro Gevorgyan wins New Wave  song contest   Armenian Circle Dance to be featured at Edinburgh Festival Fringe   Ambassador Tracy enjoyed touring the Kochar Museum   ArmenianGerman composer Meredi on new album and finding her roots   Azerbaijanis destroy statue of Soviet Marshal Khanperiants Sergey Khudyakov   Exhibition dedicated to th anniversary of prominent TurkishArmenian photographer Ara Gler opened in Turkey,"
"A Museum of Their Own The Prolific Bedoukian Collection Photos   Gold Medals for the Little Singers of Armenia   The Armenian American Museum has announced the selection of PNG Builders to serve as the General Contractor for the Phase I construction   Ardouny highlighted the Assemblys concerns about the ongoing destruction of historic religious and Armenian cultural heritage sites by Azerbaijan   Ginifest Armenian wine festival draws hundreds in Burbank   Unesco asks Turkey for report on Hagia Sophia after mosque change   Nikol Pashinyan Anna Hakobyan attend last farewell ceremony for Jivan Gasparyan Photos   New Italian book presents Armenian history and culture from antiquity to the present day   Dudukplayer Jivan Gasparyan passed away   Akhtamar Quartet Brings Healing Power of Music Armenia,"
"Armenia Iran sign MoU to enhance cultural and scientific cooperation   Boston Globes Anush Elbakyan wins two Emmy Awards   Armenian American Museum Commences Permanent Exhibition Schematic Design   Sergei Parajanovs Shadows of Forgotten Ancestors named best film in the history of Ukraines cinema   Karabakh Churches Featured at Washingtons Museum of the Bible   Museum of the Bible to launch online exhibition on churches of Artsakh   Library of Congress spotlights books from Armenian Rarities Collection   Constantine Orbelian appointed music director and principal conductor of New York City Opera   Monument to Grigor Narekatsi unveiled in Poland   Long Island Student Wins New York State Art Award,"
"We have a wonderful generation that can handle the future of Armenian classical music Mikhail Kokzhayev   My father thanks to his hard working character and talent has become the symbol of French song and culture all over the world Nicolas Aznavour   Ayanians No Difference Between Us to feature untold Armenian American stories   Violinist Samvel Arakelyan brings Armenian classical tradition to Michigan   President awarded the famous opera singer Hasmik Grigoryan with a medal   Local Armenian teacher publishes new childrens book Garmir Goshig   Cultural roots of Armenian identity   Bared Maronians Bloodless wins Golden Palm Award Best Feature Documentary at Beverly Hills Film Festival   Heart Flow Spiritual Abstractions art exhibit by Vazken Kalayjian   Hitting the high notes Cello artist Arpenik Hakobyans star shines bright in Cirque Du Soleil,"
"Exhibition on the theme Armenian architects creative contribution to the creation of city feature of Baku in Parliament   Bared Maronians Bloodless receives Golden Palm and Best Feature Documentary Awards at Beverly Hills Film Festival   Shayne David Hyrapiet We are more Indian than Armenian   War genocide and the power of music An Interview with Rita Tekeyan   Serj Tankian and students from Artsakh Sing for Hope   Azeris either destroy vandalize or appropriate Artsakh Ministry of Education Science Culture and Sport representative   It is difficult to speak with a state that opened a Military Trophy Park in the st century Deputy Minister of Education Science Culture and Sport   A th Academy Award for Eurimages   Chronicles of Aurora Inscription ceremony at Matenadaran   Tamara Hinchco Live in the present with passion,"
"Armenian monuments are either destroyed in Azerbaijan or they are presented as Albanian Lusine Gharakhanyan   Armenian singer Syuzanna Melkonyan becomes winner of Russian TV show   On Palindromes and Parajanov with German Lukomnikov   The Armenian American Museum and Cultural Center of California commends President Biden for officially recognizing the Armenian Genocide   Ghasem Ebrahimian To work in Armenia was a dream that came true   Tufts University Art Galleries presents Connecting Threads  Survivor Objects   Rays of hope in the nightmare of COVID and the war   Rebirth and Revival A conversation with filmmaker Jivan Avetisyan   Photo of Armenian soldier wins prize at World Press Photo contest   MY RELIC galleries channel survival and rebirth from postgenocide trauma,"
"NBCLX to air Ani Hovannisians The hidden map nationwide April  to     Sakuras white swan origamis and first Armenian translation of Murakami in NA   Diversity or disappearance The situation of Christian architectural heritage in Turkey   International Armenian Literary Alliance launches  Young Armenian Poets Awards   Museum of Neon Art honors Armenian Genocide victims in neon display Asbarez   New findings of Urartian period found surroundings of Karmir Blur   Young Turks record label changes name over its association with the Armenian Genocide   Armenia gave Azerbaijan the right to destroy monuments through its inaction Argam Ayvazyan   Collection of Hovhannes Tumanyans fairy tales published in Estonian   Book Review  Bible Engagement The discovery of faith hope and self,"
"Aram Khachaturians Sabre Dance to be incorporated in the repertoire of the Swiss innovative educational project HomeOrchestra   Amaras monastery complex to operate in full   EU project unites musicians from Armenia and France in a digital concert   Haig Hovsepian and Friends perform in concert to raise funds for Armenia   Artist Ani Jermakians message is Ill be your voice   David Arathoon Heir of illuminators and artist   Lost religious relics from Dikranagerd and Akhtamar find a new home at AraratEskijian Museum   Has no one asked Aliyev about how Armenians built Baku or who built Bakus opera building Paravon Mirzoyan   The soldiers gave their lives so we can live   To Armenia and Artsakh,"
"Neither Armenia nor Artsakh have authorities Gagik Ginosyan   Revisiting culture education and statehood   rd Oscars nominations announced   Statue to actor and clown Leonid Yengibarov unveiled in Yerevan   Armenian singer charms the jury at the French The Voice   The  SRFF presents six Armenian films   The whiskered old toymaker of Baraka Kardash Onnigs latest project   Datev Gevorkian on Acoustics and preserving Armenian music   Anahit Simonian expresses herself through music and film   A critical exclusive Romina Katsikian is ready for her closeup,"
"Women of  to make Amazon streaming debut on International Womens Day   New productions revivals bring life to Yerevan theatres   Armenia withdraws from  Eurovision song contest   Lithuanian culture figures call on Azerbaijan to release Armenian POWs   The Berlin International Film Festival defends screening of Black Bach Artsakh film on NagornoKarabakh Conflict   Reckoning racism and resistance in Glendale A Virtual exhibit   Will the USA recognize Artsakhs independence Armenian students film in US competition   Joy of theater in Yerevan but where are the masks   Garabala We just wanted to play Armenian music   Vartanantz Day concert raises over  for Armenian wounded heroes fund,"
"Our fathers stories   Harout Bastajian Combined passion of adventure and art   Armenia celebrates bookgiving day on Tumanyans birthday   Alice Calaprice Deep roots in two cultures   We want to value Armenians in our home first FrenchArmenian producer   Armenian Heritage Park virtual public programs Connecting and engaging   Tribute to Guy Chookoorian voice of a generation leaving legacy of service   Musicians in Germany raise funds for Artsakh   Carpets from Shushi Museum to go on display in Yerevan   A Critical Exclusive The Door Was Open The uncanny world of Karine Khodikyan,"
"An archaeology of Armenian Agency   One more step to success Vahan Yepremyan in search of the perfect formula   We endured at the cost of our flexibility   British Council is launching the th edition of the British Film Festival Online across Armenia   Book Review Ethnicity Nationalism and Conflict in the South Caucasus   Nina Boutchakjian With her oud close to her heart   Armenologist Kevork Bardakjian reviews accomplishments looks to the future   Fresno State Armenian series publishes Misak Medzarents The complete lyric poems by Dr James Russell   Artist Arpi Krikorian spreads Armenian culture color and joy   The Gulag History Museum Moscow Russian Federation wins  Museum Prize,"
"Armenian American Museum issues construction documents for historic groundbreaking   They destroyed cultural monuments the Armenian cemetery in Avetaranots is now a parking lot   Egoyan Kouyoumdjian pay tribute to Gorky at virtual Metropolitan Museum event   He felt a closeness toward Komitas Ara Harutyunyan on his famous grandfather   Armenian Museum of America announces Kez Het Hayastan concert honoring Armenia   Detroits Armenian Radio shows forge ahead   A book for all who resist   TUMO to participate in the Venice Architecture Biennale   How an Armenian moviemaker created westerns in the USSR   Arman Nshanian honors his roots and untold stories in Songs of Solomon,"
"FRANCESCO New film documents Popes  visit to Armenia   Armenian American Museum announces historic groundbreaking in summer    System Of A Down to host livestream fundraiser to benefit Armenian soldiers   Joseph Bohigian releases music on Armenian experience of exile   A photographic journey into the past Asbarez   Top specialists of the Mariinsky Theater tech team videotape and record Beethoven symphonies performed by the ANPO   Oneeyed Angel   With verve and passion Karin Poghosyan brings out the soul of classical music   Turkish people know that they are being lied to but they dont know where to find the truth Serge Avedikian   Srpuhi Dussaps Mayda One Womans Struggle to be Free,"
"French author investigated Dinks murder and wrote a book   Seven cuttingedge Armenian artists receive funding mentorship and promotion to push the frontiers of Armenian culture   Valeri Mantos Agos is a tribute to the memory of Hrant Dink Ambassador of France to the Republic of Armenia   A new sense of place SantomieriFarhadian sound installation enriches public space   Gayane Georgyan To work create create for the sake of the Motherland   Komitas historical drama Songs of Solomon to be released in  worldwide   With your devotion to Armenian art and culture you have served an example for the younger generations of performers President of the Republic sent a congratulatory message to Ruben Matevosyan   Garin Angoghinians book of Armenian haikus published in Yerevan   Music and art breaking boundaries Gorkys Dream Garden at Newark Museum of Art   Armenian holiday traditions,"
"Metropolitan Museum of Art to present world premiere of They Will Take My Island   Lisa Kirazians Novel Cadenza released   Concert of spiritual music in Stepanakert   New editions of Raffi  Armenias foremost novelist   th Century Armenian Church in Central Turkey to serve as Humor Art House   Khatchig Mouradian has written a pathbreaking book on the Armenian genocide   Christos Galileas I feel  Greek and  Armenian   Two Armenian manuscripts join the Getty Museums collection   Yerevan PERF Choreographer Vahram Zaryan twins Paris and Yerevan in bold new festival   Eros Repopulation and the instinct of selfpreservation,"
"Masha Keryan is having a moment   Two online exhibitions on NagornoKarabakh and Tavush in Armenia   Songs of Solomon being considered for the rd Academy Awards International Feature Film Category   Photographer Kristin Cass presents digital exhibitions The New Freedom Fighters Borderlands Under Fire   Fresno State Armenian Series publishes Dr Vahram L Shemmassians book on Musa Dagh   Nobody stood next to the first Christian nation Cher calls attention to Azerbaijani violence against Armenians   Meet The Girl From Cairo   Arsne Jiroyan I would like to perform in a play or a film in Armenian   The th Golden Apricot awardwinning films are known   Public tv stations in Philadelphia and Detroit to air What will become of us and  years from home,"
